FIDELITY_ONIRU-SM,FIDELITY_ONIRU-SM,10.64.4.163,FIDELITY
FIDELITY_ORCHID-AJAH-AP,FIDELITY_ORCHID-AJAH-AP,10.70.0.66,FIDELITY
FIDELITY_ORCHID-AJAH-SM,FIDELITY_ORCHID-AJAH-SM,10.70.0.67,FIDELITY
FIDELITY_ORILE-ODUNADE-AP,FIDELITY_ORILE-ODUNADE-AP,10.64.4.242,FIDELITY
FIDELITY_ORILE-ODUNADE-SM,FIDELITY_ORILE-ODUNADE-SM,10.64.4.243,FIDELITY
FIDELITY_OSHODI-AP,FIDELITY_OSHODI-AP,10.64.4.170,FIDELITY
FIDELITY_OSHODI-SM,FIDELITY_OSHODI-SM,10.64.4.171,FIDELITY
FIDELITY_OTA-AP,FIDELITY_OTA-AP,10.64.4.178,FIDELITY
FIDELITY_OTA-SM,FIDELITY_OTA-SM,10.64.4.179,FIDELITY
FIDELITY_SAKA-AP,FIDELITY_SAKA-AP,10.70.0.162,FIDELITY
FIDELITY_SAKA-SM,FIDELITY_SAKA-SM,10.70.0.163,FIDELITY
FIDELITY_SAPELE_DELTA-AP,FIDELITY_SAPELE_DELTA-AP,10.70.0.131,FIDELITY
FIDELITY_SAPELE_DELTA-SM,FIDELITY_SAPELE_DELTA-SM,10.70.0.132,FIDELITY
FIDELITY_UGHELLI-AP,FIDELITY_UGHELLI-AP,10.70.0.186,FIDELITY
FIDELITY_UGHELLI-SM,FIDELITY_UGHELLI-SM,10.70.0.187,FIDELITY
FIDELITY_UNIPORT-AP,FIDELITY_UNIPORT-AP,10.64.4.250,FIDELITY
FIDELITY_UNIPORT-SM,FIDELITY_UNIPORT-SM,10.64.4.251,FIDELITY
FIDELITY_VGC-AP,FIDELITY_VGC-AP,10.64.4.202,FIDELITY
FIDELITY_VGC-SM,FIDELITY_VGC-SM,10.64.4.203,FIDELITY
NOVA_DR,NOVA_DR,10.70.2.1,NovaBank
FIRSTTRUST_DATA,FIRSTTRUST_DATA,10.43.9.145,FIRSTTRUST
FIRSTTRUST_INTERNET,FIRSTTRUST_INTERNET,212.100.85.82,FIRSTTRUST
FIRSTTRUST_IKOYI_AP,FIRSTTRUST_IKOYI_AP,10.43.9.138,FIRSTTRUST
FIRSTTRUST_IKOYI_SM,FIRSTTRUST_IKOYI_SM,10.43.9.138,FIRSTTRUST
LEARN2EARN_OTURPO_RTR,LEARN2EARN_OTURPO_RTR,102.90.77.234,LEARN2EARN
